time,odd,even,agg
0.071,975.0497878069596,694.0907884674244,694.0907884674244
0.0711,961.3631846470518,688.6726424323729,688.6726424323729
0.0712,937.0568103379611,683.2486496087943,683.2486496087943
0.0713,901.9000681993132,677.8167442991189,677.8167442991189
0.0714,855.6437513326078,672.3780534397835,672.3780534397835
0.0715,798.7460519657168,666.9312821967869,666.9312821967869
0.0716,731.3606242249409,661.4775007952177,661.4775007952177
0.0717,654.1408817980077,656.0187164305464,656.0187164305464
0.0718,568.1240409269484,650.5535087028697,650.5535087028697
0.0719,474.1344923697254,645.0813684151625,645.0813684151625
0.072,373.89919610769937,639.6027767179517,639.6027767179517
0.0721,269.65011609820573,634.1216005399588,634.1216005399588
0.0722,166.4414085209525,628.6375028355769,628.6375028355769
0.0723,90.38299754016002,623.1508364600634,623.1508364600634
0.0724,126.03501148983925,617.6623584496718,617.6623584496718
0.0725,226.20640234532502,612.1726724102905,612.1726724102905
0.0726,336.4327095290277,606.6824123555272,606.6824123555272
0.0727,446.85042368080565,601.1919491162023,601.1919491162023
0.0728,554.022059971039,595.7024225503635,595.7024225503635
0.0729,656.1261303375828,590.2153989594451,590.2153989594451
0.073,751.5764076610516,584.7318145737166,584.7318145737166
0.0731,838.7008002912974,579.2539044231568,579.2539044231568
0.0732,916.8207923549664,573.7811134159936,573.7811134159936
0.0733,985.0252697433591,568.3153006623704,568.3153006623704
0.0734,1042.7874263993663,562.8574754369096,562.8574754369096
0.0735,1089.327281050304,557.4089105940146,557.4089105940146
0.0736,1123.9852922908897,551.9708294460023,551.9708294460023
0.0737,1146.2713401231254,546.5456853819866,546.5456853819866
0.0738,1155.876202379654,541.1358734159551,541.1358734159551
0.0739,1152.7315135008723,535.7433771134685,535.7433771134685
0.074,1136.8583018989166,530.3699736214477,530.3699736214477
0.0741,1108.4634297813343,525.0172889730873,525.0172889730873
0.0742,1068.0725047489439,519.6879090929527,519.6879090929527
0.0743,1016.2392059176997,514.3842389934614,514.3842389934614
0.0744,953.7945530798563,509.1096203636224,509.1096203636224
0.0745,881.9078517283003,503.864370107539,503.864370107539
0.0746,801.8308607882902,498.64809164177615,498.64809164177615
0.0747,715.20085439213,493.4636601741784,493.4636601741784
0.0748,623.7963598214352,488.31248988718204,488.31248988718204
0.0749,530.2344018039083,483.1976294761311,483.1976294761311
0.075,438.3706806760607,478.120870972,478.120870972
0.0751,354.3941471700223,473.081457547707,473.081457547707
0.0752,289.25293869020186,468.0807728053622,468.0807728053622
0.0753,259.7558202137928,463.1201805005071,463.1201805005071
0.0754,277.22266715050966,458.20089857700344,458.20089857700344
0.0755,331.98556596036724,453.31763049878305,453.31763049878305
0.0756,405.9284707049071,448.46597087679515,448.46597087679515
0.0757,486.6431196986727,443.72847818956785,443.72847818956785
0.0758,567.464999726102,439.0482547968249,439.0482547968249
0.0759,644.3111383973787,434.53790643864465,434.53790643864465
0.076,715.0378274857638,430.26426787395263,430.26426787395263
0.0761,777.9487582188731,426.0482345729247,426.0482345729247
0.0762,831.9439495138496,421.9035318553583,421.9035318553583
0.0763,876.2654507499045,417.8343216538927,417.8343216538927
0.0764,910.3066476528015,413.82024401419653,413.82024401419653
0.0765,933.803922762685,409.85748164024193,409.85748164024193
0.0766,946.6600565490422,405.9488138376751,405.9488138376751
0.0767,948.9704396249582,402.09984333793864,402.09984333793864
0.0768,940.9835199050855,398.3130398087449,398.3130398087449
0.0769,923.1927660156897,394.58904575555147,394.58904575555147
0.077,896.0454877970328,390.9280098591548,390.9280098591548
0.0771,860.2119337821792,387.32967429455425,387.32967429455425
0.0772,816.3220891754821,383.7943367451793,383.7943367451793
0.0773,765.3609278629591,380.3229501001449,380.3229501001449
0.0774,708.2448410125627,376.9336093908834,376.9336093908834
0.0775,645.9139999159744,373.6192499763627,373.6192499763627
0.0776,579.7237255041274,370.3771821423339,370.3771821423339
0.0777,510.66137530417404,367.2119110007565,367.2119110007565
0.0778,439.94570525449234,364.1234690852782,364.1234690852782
0.0779,368.99198491824035,361.1057238921663,361.1057238921663
0.078,299.1498048817402,358.1652805215374,358.1652805215374
0.0781,231.7542815115714,355.31091286945104,355.31091286945104
0.0782,168.75759922013987,352.53593444698765,352.53593444698765
0.0783,114.7195164925055,349.84260608173093,349.84260608173093
0.0784,81.4836106237696,347.23582892975315,347.23582892975315
0.0785,86.3969987458779,344.714609126716,344.714609126716
0.0786,118.39987553044841,342.2802033730071,342.2802033730071
0.0787,157.12893986787884,339.9332012033148,339.9332012033148
0.0788,194.77634560381904,337.6742165872095,337.6742165872095
0.0789,228.4405122215582,335.50538114546504,335.50538114546504
0.079,258.5894651526305,333.42834545233427,333.42834545233427
0.0791,284.83009463033125,331.446499554282,331.446499554282
0.0792,307.9227170922606,329.56206767592755,329.56206767592755
