freq,power
5.099041380220518,2.4088408439767113e-6
5.119037620927266,1.3956781659149598e-6
5.1390338616340125,1.0709806763810943e-6
5.159030102340759,5.829673542071169e-7
5.179026343047507,4.5008021709758016e-7
5.199022583754254,3.250594237817e-7
5.219018824461001,1.9252101092653108e-7
5.239015065167748,1.5251175519926788e-7
5.259011305874496,1.7970088581379075e-7
5.2790075465812425,5.94151035030039e-8
5.299003787287989,6.493246657886123e-8
5.319000027994736,8.165648628561372e-8
5.338996268701484,9.631783174734786e-8
5.358992509408231,9.757697787389944e-8
5.378988750114978,9.214237651474378e-8
5.398984990821726,1.593861249647694e-7
5.418981231528472,6.631384572424696e-8
5.438977472235219,7.974665497004862e-8
5.458973712941966,1.0422316774691151e-7
5.478969953648714,9.62074696611405e-8
5.498966194355461,1.2217686096288508e-7
5.518962435062208,7.890875547893206e-8
5.5389586757689555,4.582492504222045e-8
5.558954916475702,4.254244522626982e-8
5.578951157182449,3.256356987368441e-9
5.598947397889196,1.573712403502492e-8
5.618943638595944,2.870019952174658e-9
5.638939879302691,4.9398049655384115e-8
5.658936120009438,1.1122785441300499e-7
5.6789323607161855,7.243414730904224e-8
5.698928601422932,4.163393891149845e-8
5.718924842129679,1.447607519381468e-7
5.738921082836426,1.1201130698856299e-7
5.758917323543174,6.938501840606983e-8
5.778913564249921,5.186651198654902e-8
5.798909804956668,8.349870143482918e-8
5.8189060456634145,1.8804204043505286e-8
5.838902286370162,1.1042663884604095e-8
5.858898527076909,2.305641140067323e-9
5.878894767783656,2.2762350185891053e-8
5.898891008490404,5.727634933064686e-8
5.918887249197151,1.6922478776461747e-7
5.938883489903898,2.3979547173356764e-7
5.9588797306106445,7.339750559992613e-7
5.978875971317392,1.524763998729993e-6
5.998872212024139,0.0008489370660212294
6.018868452730886,2.7053071802390073e-5
6.038864693437634,1.387335378288209e-6
6.058860934144381,7.24349171289652e-8
6.0788571748511275,4.716933813021573e-9
6.098853415557874,4.231982198246287e-8
6.118849656264622,3.394067988491551e-8
6.138845896971369,1.1682760246651045e-7
